-2.513274122871834715e-01,-2.670353755551324038e-01,0.000000000000000000e+00,-2.410358147054852684e-01,1.881392025730323159e+00,1.476246685923511635e-03,4.256139990482031266e+01,3.120862647860465217e-02
-2.513274122871834715e-01,-2.638937829015426395e-01,7.853981633974410625e-01,-2.367884236840256396e-01,1.813750018624756821e+00,1.513034259098969183e-03,4.354148509421097657e+01,3.514451528762619487e-02
-2.513274122871834715e-01,-2.607521902479528197e-01,7.853981633974549403e-01,-2.348850273812669309e-01,1.542695730024788325e+00,1.550834771422536160e-03,4.425845057096348967e+01,3.385267945160499309e-02
-2.513274122871834715e-01,-2.576105975943630555e-01,7.853981633974410625e-01,-2.325197671696739576e-01,1.483333535153777971e+00,1.627874829110028971e-03,4.555693321810646523e+01,2.857930256024326238e-02
-2.513274122871834715e-01,-2.544690049407732357e-01,7.853981633974549403e-01,-2.315861362935327239e-01,1.267103260641654794e+00,1.702628530486789129e-03,4.656254456928114394e+01,2.743687742561275525e-02
-2.513274122871834715e-01,-2.544690049407732357e-01,0.000000000000000000e+00,-2.325076316702275325e-01,1.056600008797343504e+00,1.714227229325795358e-03,4.648232955414822953e+01,2.322636231023365860e-02
-2.513274122871834715e-01,-2.513274122871834715e-01,7.853981633974410625e-01,-2.323706131391369001e-01,9.266024541089062927e-01,1.768451001188303239e-03,4.711138438280212171e+01,1.911565132885874319e-02
-2.513274122871834715e-01,-2.481858196335936795e-01,7.853981633974479459e-01,-2.334239644943202907e-01,7.870713586558119035e-01,1.774822152673632535e-03,4.697736987715142476e+01,1.658157593103319616e-02
-2.513274122871834715e-01,-2.450442269800038875e-01,7.853981633974479459e-01,-2.347576503279603100e-01,7.294619320525401740e-01,1.734958240601272399e-03,4.629038721602066886e+01,1.385397812102468276e-02
-2.513274122871834715e-01,-2.419026343264140955e-01,7.853981633974479459e-01,-2.355227651137602463e-01,6.642274929215019608e-01,1.733702172342843064e-03,4.615410874866664415e+01,1.272205871292558799e-02
-2.513274122871834715e-01,-2.387610416728243035e-01,7.853981633974479459e-01,-2.365439633277082176e-01,6.439070346224744501e-01,1.702112029747365361e-03,4.564306564050769310e+01,1.144509041524122313e-02
-2.513274122871834715e-01,-2.356194490192345115e-01,7.853981633974479459e-01,-2.371385348239157254e-01,6.721908088048086372e-01,1.666705827556784914e-03,4.515713396603241137e+01,1.104230580984091881e-02
-2.513274122871834715e-01,-2.324778563656446917e-01,7.853981633974549403e-01,-2.377119116184879533e-01,6.733780411785899034e-01,1.648592732696175589e-03,4.487607289595575821e+01,1.159003414882070829e-02
-2.513274122871834715e-01,-2.293362637120548997e-01,7.853981633974479459e-01,-2.380743607606022327e-01,7.057313833956395666e-01,1.625155211177148123e-03,4.456441803161438742e+01,1.160951556862417980e-02
-2.513274122871834715e-01,-2.230530784048753157e-01,1.570796326794895892e+00,-2.380431804846531996e-01,7.433211267067774131e-01,1.611622012105116660e-03,4.441540158205918232e+01,1.223808606734711792e-02
-2.513274122871834715e-01,-2.199114857512855237e-01,7.853981633974479459e-01,-2.381905568985291932e-01,7.674302949482713077e-01,1.599842149593304515e-03,4.426448991595584204e+01,1.297128561568037901e-02
-2.513274122871834715e-01,-2.136283004441059397e-01,1.570796326794895892e+00,-2.380917290691526578e-01,7.975779266553081337e-01,1.592539736490479517e-03,4.419531571370850997e+01,1.344047118734070442e-02
-2.513274122871834715e-01,-2.073451151369263556e-01,1.570796326794895892e+00,-2.378512740466037501e-01,8.140286824792525300e-01,1.593242249100459149e-03,4.423441260798454522e+01,1.402898250373593204e-02
-2.513274122871834715e-01,-2.010619298297467716e-01,1.570796326794895892e+00,-2.377477403174856341e-01,8.315114261442950738e-01,1.590715249301448550e-03,4.422016884937304582e+01,1.435131115444716020e-02
-2.513274122871834715e-01,-1.947787445225671876e-01,1.570796326794895892e+00,-2.375367884852820355e-01,8.416791870218826022e-01,1.593127563238593307e-03,4.427563907896712436e+01,1.469288727178184525e-02
-2.513274122871834715e-01,-1.884955592153876036e-01,1.570796326794895892e+00,-2.373682395531567513e-01,8.394896575896907409e-01,1.598138610129694413e-03,4.435454885311401796e+01,1.489250870062090552e-02
